return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
902170,231860,5088.0,2026-01-12,Size/Fit Issue,1,19079.09
902171,231877,5008.0,2025-06-27,Quality Issue,1,28604.74
902172,231893,5077.0,2025-04-24,Quality Issue,2,8678.86
902173,231905,5230.0,2026-01-04,Damaged,1,21395.66
902174,231911,5062.0,2025-07-05,Wrong Item,1,356.93
902175,231918,5236.0,2025-06-07,Changed Mind,2,55885.21
902176,231923,5229.0,2025-04-03,Size/Fit Issue,2,53466.82
902177,231963,5196.0,2025-02-28,Quality Issue,2,20162.84
902178,231973,5041.0,2025-05-09,Changed Mind,1,26477.05
902179,231975,5239.0,2025-05-24,Damaged,2,75346.09
902180,232000,5054.0,2025-12-22,Quality Issue,2,8346.91
902181,232046,5054.0,2025-01-16,Quality Issue,1,4173.45
902182,232063,5003.0,2025-01-17,Quality Issue,2,67733.12
902183,232076,5071.0,2025-10-14,Changed Mind,2,1006.16
902184,232083,5053.0,2025-09-18,Size/Fit Issue,2,10893.77
902185,232088,5133.0,2025-03-04,Late Delivery,2,33153.37
902186,232105,5116.0,2025-10-20,Wrong Item,1,33822.25
902187,232106,5106.0,2025-04-30,Quality Issue,2,43839.58
902188,232120,5163.0,2025-01-20,Quality Issue,1,50290.82
902189,232123,5089.0,2025-02-10,Wrong Item,2,36951.82
902190,232126,5067.0,2025-05-11,Changed Mind,1,5664.35
902191,232133,5031.0,2025-12-02,Size/Fit Issue,2,59374.12
902192,232136,5206.0,2025-03-20,Damaged,2,46774.26
902193,232162,5073.0,2025-05-22,Damaged,2,18918.59
902194,232173,5069.0,2025-09-24,Damaged,2,60943.44
902195,232233,5037.0,2025-05-27,Damaged,1,13421.47
902196,232234,5184.0,2025-02-22,Changed Mind,1,33293.72
902197,232238,5132.0,2025-11-08,Damaged,1,16685.14
902198,232246,5043.0,2025-07-16,Late Delivery,2,34705.96
902199,232279,5236.0,2025-06-30,Wrong Item,2,65747.31
902200,232302,5172.0,2025-04-04,Size/Fit Issue,2,8054.99
902201,232313,5187.0,2025-09-17,Quality Issue,2,99440.03
902202,232325,5105.0,2025-12-30,Size/Fit Issue,2,61470.15
902203,232381,5172.0,2025-02-12,Damaged,2,4027.5
902204,232382,5147.0,2025-01-07,Late Delivery,1,41166.3
902205,232386,5093.0,2025-12-24,Late Delivery,2,25245.4
902206,232425,5128.0,2026-01-01,Size/Fit Issue,1,70184.93
902207,232441,5040.0,2025-12-20,Changed Mind,1,23399.87
902208,232442,5194.0,2025-07-09,Size/Fit Issue,1,23915.3
902209,232444,5232.0,2025-04-27,Quality Issue,1,8228.77
902210,232479,5047.0,2025-12-16,Quality Issue,2,7825.99
902211,232482,5152.0,2025-09-29,Late Delivery,1,31838.61
902212,232509,5178.0,2025-05-02,Size/Fit Issue,2,21213.16
902213,232513,5132.0,2025-06-08,Changed Mind,2,14831.23
902214,232516,5064.0,2025-07-11,Changed Mind,1,1018.02
902215,232532,5206.0,2025-06-04,Wrong Item,2,116935.66
902216,232536,5123.0,2025-12-02,Late Delivery,1,43855.11
902217,232543,5112.0,2025-02-19,Quality Issue,2,19429.95
902218,232551,5170.0,2025-06-28,Quality Issue,2,55818.22
902219,232564,5122.0,2025-06-27,Late Delivery,1,13794.41
902220,232565,5171.0,2025-07-17,Late Delivery,1,42114.66
902221,232574,5087.0,2025-09-24,Late Delivery,2,6142.77
902222,232602,5038.0,2025-09-12,Late Delivery,2,4722.76
902223,232609,5104.0,2025-02-28,Damaged,2,27823.03
902224,232616,5023.0,2025-03-04,Quality Issue,2,51317.37
902225,232624,5083.0,2025-10-28,Wrong Item,2,112636.67
902226,232694,5146.0,2025-06-23,Size/Fit Issue,2,23331.0
902227,232695,5040.0,2025-10-31,Damaged,2,24699.87
902228,232704,5198.0,2025-04-18,Size/Fit Issue,1,19552.74
902229,232715,5052.0,2025-12-30,Damaged,2,60387.22
902230,232718,5168.0,2026-01-09,Size/Fit Issue,2,44844.95
902231,232727,5034.0,2025-10-11,Quality Issue,1,15624.06
902232,232747,5062.0,2025-11-22,Quality Issue,1,263.0
902233,232793,5032.0,2025-04-16,Damaged,2,60109.22
902234,232797,5107.0,2025-03-26,Wrong Item,2,62321.79
902235,232807,5006.0,2025-05-12,Quality Issue,1,12915.87
902236,232820,5058.0,2025-08-09,Damaged,2,112735.47
902237,232836,5099.0,2025-10-19,Changed Mind,1,24134.72
902238,232930,5047.0,2025-07-15,Wrong Item,1,6956.43
902239,232935,5210.0,2025-09-04,Wrong Item,2,28590.83
902240,232944,5143.0,2025-07-05,Damaged,1,42964.2
902241,232949,5189.0,2025-09-26,Damaged,1,3168.17
902242,232963,5229.0,2025-11-15,Quality Issue,1,59757.03
902243,232967,5169.0,2025-08-10,Damaged,2,15155.38
902244,232995,5158.0,2026-01-18,Size/Fit Issue,1,41939.26
902245,232998,5055.0,2025-02-14,Quality Issue,2,52899.91
902246,233000,5123.0,2025-05-06,Quality Issue,2,37276.84
902247,233002,5216.0,2025-07-02,Size/Fit Issue,2,3768.87
902248,233012,5197.0,2025-10-05,Wrong Item,2,56098.26
902249,233029,5125.0,2025-12-14,Quality Issue,1,6540.45
902250,233039,5078.0,2025-02-09,Size/Fit Issue,1,34641.26
902251,233049,5037.0,2025-02-01,Late Delivery,2,13421.47
902252,233065,5072.0,2025-09-28,Wrong Item,2,43365.03
902253,233083,5137.0,2025-03-14,Late Delivery,2,24832.33
902254,233090,5136.0,2025-09-11,Quality Issue,1,36946.38
902255,233092,5243.0,2025-03-20,Damaged,2,42790.17
902256,233101,5188.0,2025-08-17,Late Delivery,1,12456.99
902257,233117,5161.0,2025-02-20,Size/Fit Issue,1,53630.38
902258,233170,5138.0,2025-10-16,Late Delivery,2,45043.39
902259,233177,5083.0,2025-07-04,Late Delivery,2,140795.84
902260,233216,5109.0,2025-08-09,Damaged,2,66720.17
902261,233223,5172.0,2025-04-17,Size/Fit Issue,2,3815.52
902262,233237,5135.0,2025-03-14,Damaged,1,44860.92
902263,233239,5171.0,2025-06-06,Size/Fit Issue,1,44746.82
902264,233279,5065.0,2025-02-08,Size/Fit Issue,1,44735.77
902265,233305,5022.0,2025-01-18,Changed Mind,2,53244.52
902266,233319,5240.0,2025-07-19,Quality Issue,1,58420.25
902267,233320,5052.0,2025-04-17,Size/Fit Issue,1,30193.61
902268,233324,5001.0,2025-05-12,Quality Issue,1,6061.06
902269,233336,5205.0,2025-03-05,Quality Issue,2,34426.4
902270,233349,5005.0,2025-12-20,Damaged,1,15901.69
902271,233365,5195.0,2025-03-16,Wrong Item,1,49868.68
902272,233366,5095.0,2025-03-19,Changed Mind,1,13162.18
902273,233374,5003.0,2025-07-10,Quality Issue,1,67733.12
902274,233390,5017.0,2025-10-02,Damaged,1,15128.15
902275,233405,5044.0,2026-01-01,Quality Issue,2,12759.09
902276,233415,5108.0,2025-10-19,Wrong Item,2,60465.02
902277,233419,5178.0,2025-03-01,Damaged,2,36062.37
902278,233422,5154.0,2025-06-18,Changed Mind,2,36651.14
902279,233428,5190.0,2025-10-28,Size/Fit Issue,2,38122.97
902280,233432,5112.0,2025-01-13,Wrong Item,1,17271.06
902281,233435,5059.0,2025-04-02,Late Delivery,1,42052.39
902282,233442,5056.0,2025-05-28,Late Delivery,2,4737.33
902283,233463,5224.0,2025-11-09,Late Delivery,2,34512.87
902284,233491,5058.0,2025-03-31,Size/Fit Issue,1,53401.01
902285,233506,5176.0,2025-07-25,Size/Fit Issue,1,13653.02
902286,233509,5125.0,2025-05-14,Size/Fit Issue,2,11772.81
902287,233512,5017.0,2025-08-25,Damaged,2,17797.82
902288,233519,5125.0,2026-01-07,Damaged,1,6540.45
902289,233524,5158.0,2025-07-26,Size/Fit Issue,1,46873.29
902290,233526,5195.0,2025-10-05,Size/Fit Issue,2,52802.13
902291,233573,5214.0,2025-08-12,Wrong Item,2,65478.32
902292,233589,5077.0,2025-04-12,Quality Issue,1,11158.53
902293,233595,5102.0,2025-08-02,Damaged,2,44573.44
902294,233600,5086.0,2025-02-05,Size/Fit Issue,1,23051.3
902295,233611,5003.0,2025-04-04,Size/Fit Issue,2,75259.02
902296,233632,5050.0,2025-05-25,Size/Fit Issue,1,56369.39
902297,233656,5080.0,2025-02-15,Late Delivery,1,47261.7
902298,233683,5180.0,2025-06-09,Quality Issue,2,56074.46
902299,233698,5215.0,2025-09-13,Late Delivery,1,29090.41
902300,233707,5155.0,2025-07-19,Damaged,2,1135.12
902301,233711,5133.0,2025-08-24,Damaged,1,39369.62
902302,233717,5168.0,2025-02-23,Size/Fit Issue,1,39862.18
902303,233768,5096.0,2025-03-09,Size/Fit Issue,1,33154.22
902304,233796,5229.0,2026-01-02,Quality Issue,1,62902.14
902305,233803,5135.0,2025-12-30,Late Delivery,2,42617.87
902306,233805,5092.0,2025-10-11,Size/Fit Issue,2,96370.9
902307,233809,5028.0,2025-03-02,Changed Mind,1,16503.16
902308,233811,5207.0,2025-07-12,Quality Issue,2,41289.26
902309,233814,5041.0,2025-12-27,Quality Issue,1,31149.47
902310,233817,5055.0,2025-04-15,Damaged,1,52899.91
902311,233837,5022.0,2026-01-02,Damaged,1,47920.07
902312,233838,5084.0,2025-01-29,Late Delivery,2,61606.9
902313,233844,5099.0,2025-10-29,Damaged,1,22927.98
902314,233859,5028.0,2025-06-19,Quality Issue,2,16503.16
902315,233891,5035.0,2026-01-06,Damaged,1,21801.91
902316,233916,5099.0,2025-11-17,Late Delivery,1,24134.72
902317,233943,5203.0,2025-03-01,Size/Fit Issue,1,55564.81
902318,233989,5184.0,2025-07-18,Changed Mind,1,33293.72
902319,234006,5051.0,2025-06-11,Size/Fit Issue,1,4963.68
902320,234021,5024.0,2025-01-30,Size/Fit Issue,2,119001.14
902321,234047,5137.0,2025-06-26,Size/Fit Issue,1,10455.72
902322,234048,5038.0,2025-05-16,Late Delivery,1,4250.48
902323,234051,5208.0,2025-11-23,Wrong Item,1,48009.35
902324,234055,5188.0,2025-07-30,Changed Mind,2,11211.29
902325,234056,5055.0,2025-06-14,Damaged,2,47609.92
902326,234057,5105.0,2025-04-05,Quality Issue,2,69153.92
902327,234065,5029.0,2025-05-06,Quality Issue,1,58011.79
902328,234067,5106.0,2025-12-08,Size/Fit Issue,2,82808.09
902329,234079,5114.0,2025-05-16,Wrong Item,2,10929.13
902330,234080,5127.0,2025-03-09,Size/Fit Issue,1,29240.78
902331,234111,5098.0,2025-11-14,Wrong Item,1,56166.19
902332,234118,5039.0,2025-04-26,Wrong Item,2,42532.01
902333,234127,5225.0,2025-11-01,Quality Issue,2,80611.2
902334,234131,5201.0,2025-02-28,Size/Fit Issue,2,46161.04
902335,234139,5009.0,2025-11-15,Damaged,2,25199.62
902336,234162,5077.0,2025-04-15,Size/Fit Issue,2,10538.61
902337,234168,5050.0,2025-03-13,Damaged,1,53550.92
902338,234222,5243.0,2025-03-27,Size/Fit Issue,2,50341.38
902339,234227,5006.0,2025-11-06,Wrong Item,1,12915.87
902340,234228,5195.0,2025-08-26,Size/Fit Issue,2,55735.58
902341,234240,5166.0,2025-06-19,Size/Fit Issue,1,53312.09
902342,234253,5076.0,2025-02-28,Damaged,2,33785.33
902343,234255,5067.0,2025-12-09,Changed Mind,2,5664.35
902344,234258,5241.0,2025-01-26,Late Delivery,2,50135.94
902345,234264,5147.0,2025-01-13,Damaged,1,48884.98
902346,234275,5097.0,2025-10-09,Changed Mind,1,31341.27
902347,234280,5225.0,2025-06-20,Wrong Item,1,44784.0
902348,234282,5223.0,2025-12-14,Late Delivery,1,15891.41
902349,234284,5238.0,2025-01-27,Changed Mind,2,21861.85
902350,234290,5002.0,2025-07-15,Size/Fit Issue,1,38998.44
902351,234297,5139.0,2025-02-21,Size/Fit Issue,1,31185.58
902352,234342,5224.0,2025-10-11,Wrong Item,1,34512.87
902353,234354,5058.0,2025-10-22,Late Delivery,1,53401.01
902354,234362,5232.0,2025-01-19,Changed Mind,1,7405.89
902355,234365,5125.0,2025-01-08,Wrong Item,2,6213.43
902356,234387,5165.0,2025-07-04,Size/Fit Issue,2,123142.9
902357,234399,5015.0,2025-06-20,Damaged,2,44207.66
902358,234404,5164.0,2025-05-24,Damaged,1,53390.93
902359,234422,5250.0,2025-04-19,Quality Issue,1,56627.69
902360,234430,5198.0,2025-10-10,Late Delivery,2,43450.54
902361,234451,5180.0,2025-08-13,Damaged,1,53270.74
902362,234452,5150.0,2025-09-19,Wrong Item,1,41947.17
902363,234488,5025.0,2025-09-29,Damaged,1,5824.7
902364,234510,5021.0,2025-08-14,Late Delivery,2,54413.68
902365,234548,5039.0,2025-11-18,Quality Issue,1,50037.66
902366,234556,5028.0,2025-04-02,Wrong Item,1,18336.84
902367,234576,5224.0,2025-11-13,Quality Issue,2,58671.88
902368,234591,5222.0,2025-10-04,Wrong Item,2,60390.75
902369,234613,5220.0,2025-07-13,Late Delivery,2,19770.73
902370,234647,5220.0,2025-03-07,Changed Mind,1,20869.11
902371,234691,5090.0,2025-10-09,Quality Issue,2,53407.03
902372,234693,5056.0,2025-09-30,Damaged,1,4737.33
902373,234697,5096.0,2025-10-16,Quality Issue,2,62818.52
902374,234706,5056.0,2025-08-09,Quality Issue,1,4500.46
902375,234739,5137.0,2025-08-29,Late Delivery,1,11762.68
902376,234744,5232.0,2025-08-13,Quality Issue,2,7817.33
902377,234767,5095.0,2025-11-10,Damaged,1,13893.41
902378,234774,5153.0,2025-10-06,Late Delivery,2,49370.52
902379,234775,5230.0,2025-10-02,Size/Fit Issue,1,22521.75
902380,234776,5195.0,2025-04-11,Wrong Item,1,58669.03
902381,234788,5019.0,2025-03-15,Size/Fit Issue,2,102344.62
902382,234803,5094.0,2025-03-29,Changed Mind,2,95227.62
902383,234823,5188.0,2025-04-05,Damaged,2,24913.98
902384,234890,5056.0,2025-03-08,Size/Fit Issue,2,9000.93
902385,234891,5213.0,2025-02-09,Size/Fit Issue,2,63080.53
902386,234901,5149.0,2025-02-15,Damaged,2,117077.42
902387,234904,5244.0,2025-12-25,Quality Issue,2,40831.99
902388,234914,5220.0,2025-09-19,Changed Mind,1,21967.48
902389,234945,5069.0,2025-07-06,Quality Issue,2,109698.19
902390,234960,5097.0,2025-05-13,Size/Fit Issue,1,44773.25
902391,234987,5039.0,2025-11-30,Size/Fit Issue,2,50037.66
902392,234988,5131.0,2025-10-30,Quality Issue,2,14756.05
902393,235010,5242.0,2025-03-30,Changed Mind,2,74871.06
902394,235024,5185.0,2025-11-18,Changed Mind,1,7008.87
902395,235039,5137.0,2025-02-07,Quality Issue,2,11109.2
902396,235046,5188.0,2025-02-22,Quality Issue,2,11211.29
902397,235055,5221.0,2025-08-17,Damaged,1,37612.88
902398,235068,5011.0,2025-11-24,Late Delivery,2,119514.41
902399,235086,5154.0,2025-11-11,Damaged,2,38687.32
902400,235092,5230.0,2026-01-19,Quality Issue,2,31530.45
902401,235118,5215.0,2026-01-16,Changed Mind,1,29090.41
902402,235149,5062.0,2025-11-16,Damaged,1,338.15
902403,235166,5184.0,2025-01-22,Quality Issue,2,33293.72
902404,235170,5151.0,2025-05-11,Damaged,1,41695.39
902405,235186,5162.0,2025-04-08,Quality Issue,1,13399.92
902406,235188,5244.0,2025-06-26,Size/Fit Issue,2,19341.47
902407,235192,5035.0,2025-06-17,Damaged,1,21801.91
902408,235202,5161.0,2025-07-01,Wrong Item,2,60334.18
902409,235207,5119.0,2025-05-20,Late Delivery,2,26689.39
902410,235225,5046.0,2025-09-06,Size/Fit Issue,2,32876.12
902411,235239,5201.0,2025-04-24,Size/Fit Issue,2,32312.73
902412,235255,5108.0,2025-04-15,Quality Issue,1,30232.51
902413,235281,5140.0,2026-01-21,Size/Fit Issue,1,34269.33
902414,235299,5211.0,2025-08-19,Quality Issue,2,75838.9
902415,235312,5138.0,2025-02-25,Wrong Item,1,50048.21
902416,235322,5043.0,2025-04-08,Changed Mind,1,29500.07
902417,235337,5076.0,2025-09-15,Damaged,1,35896.91
902418,235363,5046.0,2025-11-17,Quality Issue,2,65752.24
902419,235372,5228.0,2025-10-18,Wrong Item,1,10682.8
902420,235392,5111.0,2025-06-07,Quality Issue,1,78486.91
902421,235413,5203.0,2025-12-24,Late Delivery,2,55564.81
902422,235422,5048.0,2025-12-02,Size/Fit Issue,2,30119.24
902423,235428,5022.0,2025-09-29,Size/Fit Issue,1,47920.07
902424,235445,5051.0,2025-03-07,Changed Mind,1,3860.64
902425,235451,5057.0,2025-12-08,Size/Fit Issue,1,36391.38
902426,235495,5117.0,2025-10-07,Quality Issue,1,19693.85
902427,235512,5025.0,2025-01-07,Damaged,2,6471.89
902428,235521,5212.0,2025-07-05,Changed Mind,2,4629.93
902429,235527,5047.0,2025-05-13,Wrong Item,2,7825.99
902430,235534,5128.0,2025-11-25,Wrong Item,2,66490.98
902431,235536,5102.0,2025-05-15,Quality Issue,2,19500.88
902432,235537,5204.0,2025-07-21,Quality Issue,1,38249.24
902433,235541,5119.0,2025-12-16,Wrong Item,1,28094.1
902434,235547,5029.0,2025-04-27,Wrong Item,1,64836.71
902435,235585,5050.0,2025-05-17,Wrong Item,2,56369.39
902436,235593,5135.0,2025-03-10,Wrong Item,2,85235.75
902437,235642,5117.0,2025-12-02,Quality Issue,2,44021.54
902438,235665,5064.0,2025-05-30,Quality Issue,1,857.28
902439,235682,5065.0,2025-05-02,Size/Fit Issue,1,44735.77
902440,235686,5188.0,2025-07-10,Damaged,2,11834.14
902441,235693,5079.0,2025-02-01,Damaged,2,12329.61
902442,235697,5170.0,2025-03-11,Changed Mind,2,55818.22
902443,235721,5039.0,2025-01-26,Size/Fit Issue,2,90067.79
902444,235730,5011.0,2025-06-10,Changed Mind,1,53466.97
902445,235733,5177.0,2025-10-13,Wrong Item,2,11970.85
902446,235735,5241.0,2025-07-13,Size/Fit Issue,2,59536.42
902447,235746,5136.0,2025-07-05,Late Delivery,2,36946.38
902448,235755,5075.0,2025-04-15,Wrong Item,1,29514.2
902449,235785,5187.0,2025-07-21,Changed Mind,2,46957.79
902450,235809,5079.0,2025-09-23,Size/Fit Issue,2,4542.49
902451,235819,5212.0,2025-11-20,Size/Fit Issue,2,7870.88
902452,235838,5051.0,2025-12-26,Wrong Item,1,5515.2
902453,235851,5073.0,2025-08-07,Late Delivery,2,15134.87
902454,235869,5023.0,2025-12-04,Quality Issue,2,102634.74
902455,235880,5083.0,2025-03-30,Late Delivery,1,49278.54
902456,235887,5190.0,2025-11-10,Wrong Item,2,38122.97
902457,235898,5008.0,2025-09-16,Size/Fit Issue,1,35755.93
902458,235904,5103.0,2025-07-26,Late Delivery,1,55122.69
902459,235911,5208.0,2025-06-30,Quality Issue,1,50676.53
902460,235917,5013.0,2025-03-15,Wrong Item,1,54191.8
902461,235931,5075.0,2025-09-15,Size/Fit Issue,2,26407.44
902462,235945,5167.0,2025-03-03,Wrong Item,1,4017.81
902463,235956,5120.0,2025-06-22,Size/Fit Issue,1,43909.6
902464,235963,5084.0,2025-05-14,Changed Mind,2,110892.42
902465,235965,5047.0,2025-05-23,Late Delivery,1,8695.54
902466,235982,5171.0,2025-12-23,Damaged,2,94757.98
902467,235983,5150.0,2025-03-02,Quality Issue,2,39849.81
902468,235990,5105.0,2025-03-11,Quality Issue,1,65312.04
902469,236009,5247.0,2025-05-26,Quality Issue,2,32345.67
902470,236024,5183.0,2025-04-15,Wrong Item,1,14079.71
902471,236043,5045.0,2025-05-02,Damaged,1,58515.82
902472,236049,5113.0,2025-11-03,Late Delivery,2,65422.16
902473,236073,5006.0,2025-05-28,Quality Issue,2,12915.87
902474,236084,5166.0,2025-11-11,Size/Fit Issue,2,50350.31
902475,236101,5229.0,2025-12-31,Changed Mind,2,119514.07
902476,236102,5212.0,2025-07-25,Wrong Item,2,4166.94
902477,236125,5020.0,2025-09-17,Changed Mind,1,39777.1
902478,236126,5171.0,2025-08-09,Size/Fit Issue,2,36850.32
902479,236132,5118.0,2025-03-17,Quality Issue,1,66285.61
902480,236137,5235.0,2025-09-02,Size/Fit Issue,2,42939.39
902481,236140,5116.0,2025-05-25,Wrong Item,2,37580.28
902482,236166,5212.0,2025-11-14,Quality Issue,1,3935.44
902483,236188,5181.0,2025-06-25,Damaged,2,68256.13
902484,236194,5149.0,2025-03-26,Changed Mind,2,58538.71
902485,236209,5069.0,2025-09-13,Changed Mind,2,48754.75
902486,236217,5094.0,2025-08-27,Late Delivery,2,50119.8
902487,236219,5176.0,2025-07-11,Wrong Item,1,12934.44
902488,236269,5147.0,2025-10-24,Quality Issue,2,48884.98
902489,236286,5028.0,2025-02-19,Changed Mind,2,29338.94
902490,236287,5184.0,2025-11-02,Size/Fit Issue,1,37210.63
902491,236314,5053.0,2025-07-02,Wrong Item,2,8715.02
902492,236330,5125.0,2025-07-13,Wrong Item,1,5886.4
902493,236333,5152.0,2026-01-05,Late Delivery,2,71636.87
902494,236346,5049.0,2025-10-22,Damaged,1,3060.54
902495,236349,5128.0,2025-03-27,Damaged,2,73878.87
902496,236358,5088.0,2025-12-28,Quality Issue,2,19079.09
902497,236363,5244.0,2025-04-28,Quality Issue,2,21490.52
902498,236376,5190.0,2025-06-22,Damaged,2,38122.97
902499,236387,5073.0,2025-01-21,Quality Issue,2,17972.66
902500,236399,5227.0,2025-09-26,Quality Issue,1,33870.45
902501,236406,5105.0,2025-08-14,Size/Fit Issue,1,53786.38
902502,236414,5215.0,2025-05-03,Size/Fit Issue,2,30706.55
902503,236418,5221.0,2025-02-08,Size/Fit Issue,2,35732.24
902504,236438,5056.0,2025-07-18,Wrong Item,1,4737.33
902505,236452,5104.0,2025-04-24,Quality Issue,2,29287.4
902506,236463,5007.0,2025-03-05,Wrong Item,1,44710.96
902507,236472,5222.0,2026-01-09,Wrong Item,1,30195.37
902508,236483,5147.0,2025-12-14,Size/Fit Issue,1,48884.98
902509,236491,5193.0,2025-11-17,Quality Issue,1,38285.35
902510,236530,5063.0,2025-05-12,Size/Fit Issue,1,11504.1
902511,236533,5054.0,2025-07-10,Damaged,1,4393.11
902512,236534,5155.0,2025-02-27,Changed Mind,2,2144.11
902513,236547,5247.0,2025-05-04,Quality Issue,1,27493.82
902514,236570,5192.0,2025-09-22,Quality Issue,1,33552.81
902515,236591,5082.0,2025-12-14,Wrong Item,1,46405.69
902516,236609,5093.0,2025-05-19,Late Delivery,2,26647.92
902517,236630,5195.0,2025-02-20,Quality Issue,1,46935.22
902518,236632,5072.0,2025-12-19,Size/Fit Issue,1,48183.37
902519,236663,5141.0,2025-01-11,Wrong Item,2,126055.6
902520,236668,5187.0,2025-06-22,Size/Fit Issue,1,46957.79
902521,236677,5093.0,2025-06-20,Size/Fit Issue,2,14025.22
902522,236686,5053.0,2025-03-15,Changed Mind,2,18519.41
902523,236701,5009.0,2025-04-01,Changed Mind,2,25199.62
902524,236713,5090.0,2025-02-18,Changed Mind,2,53407.03
902525,236728,5027.0,2025-05-28,Quality Issue,2,52429.9
902526,236758,5141.0,2025-10-15,Wrong Item,1,59876.41
902527,236771,5072.0,2025-07-16,Damaged,2,45774.2
902528,236820,5089.0,2025-05-04,Quality Issue,1,36951.82
902529,236821,5245.0,2025-06-10,Wrong Item,2,11401.51
902530,236822,5249.0,2025-06-30,Changed Mind,2,32023.79
902531,236823,5227.0,2025-06-17,Size/Fit Issue,2,30305.14
902532,236847,5090.0,2025-05-10,Changed Mind,2,53407.03
902533,236851,5113.0,2025-12-14,Quality Issue,1,61978.89
902534,236862,5028.0,2025-09-07,Changed Mind,1,18336.84
902535,236880,5115.0,2025-11-03,Quality Issue,2,67383.95
902536,236935,5126.0,2025-05-02,Changed Mind,2,57122.43
902537,236938,5247.0,2025-02-23,Late Delivery,1,25876.54
902538,236982,5213.0,2025-06-28,Size/Fit Issue,2,33200.28
902539,236990,5138.0,2025-11-22,Changed Mind,2,40038.57
902540,237003,5116.0,2025-09-16,Size/Fit Issue,1,35701.27
902541,237004,5184.0,2025-09-25,Quality Issue,1,39169.08
902542,237008,5142.0,2025-04-29,Quality Issue,1,38210.29
902543,237015,5247.0,2025-02-12,Changed Mind,1,27493.82
902544,237057,5138.0,2025-01-26,Damaged,1,40038.57
902545,237068,5074.0,2025-05-31,Size/Fit Issue,1,50502.53
902546,237077,5134.0,2025-03-02,Late Delivery,2,43864.96
902547,237080,5137.0,2025-07-13,Damaged,2,13069.65
902548,237111,5119.0,2025-02-02,Size/Fit Issue,2,25284.69
902549,237112,5122.0,2025-11-29,Damaged,2,13794.41
